source	time	person	location	organization	miscellaneous
emptywheel	2014-08-12T00:00:00	wardak|george w. bush|richard bennett|abdullah abdullah|sayed muhammed|hamid karzai|agha|qandi agha|ashraf ghani|barack obama|john kerry	paktia|afghanistan|nerkh|iraq|chief	ansf|amnesty international|amnesty|rome statute|amnesty international's asia pacific director|nato|icc|maidan shahr|bsa|international criminal court|us special forces|special operations forces|bilateral security agreement	afghans|afghan
emptywheel	2014-08-11T00:00:00	michael v. hayden|application|keith alexander|david kris|walton|alexander|a. ξ|u.s. army|reggie walton|director|judge walton|response|john bates|air force|keith b. alexander|e. p.|remember bates|t. exhibit|pen register|oversight|alberto gonzales|judge bates|s. declaration	law|signals intelligence|expanded form|support|part application|compliance|trace application|order|processing|reinitiate|chief	fisc questions concerning nsa bulk metadata collection using pen register / trap|doj report|prtt metadata program expired|government's motion|tab|fisc nsa|fisc|fbi|fisa court|fbi before|trace fisa review|unseal fisc documents|special oversight|nsa chief|attorney general and director|national security agency|signals intelligence directorate|ξ internet|use of pen register / trap|nsa's pen register trap|brief congressional intelligence|fisc questions|fisc memorandum opinion granting|supplemental order requesting|trace devices|support of application for pen registers and trap|metadata collection using pen register / trap|confirm understanding of issues relating|nsa|judiciary committees|order granting|ig|pen register / trap|after bates|special fisa oversight|audit|/ trap|potential compliance|second letter|order regarding pen register / trap|senate select committee|prtt|fisc order|concerning nsa's compliance|first letter|fisc's authorization|application for pen registers and trap|concerning nsa's implementation of authority|foreign intelligence purposes|doj	bates|collect metadata|internet
emptywheel	2014-08-11T00:00:00	robert grenier|dick cheney|grenier|dianne feinstein|scooter libby|obama's|feinstein|john mccain|cofer black|susan collins	cia|iraq	article ii|national security|detainee treatment act|gang of four|given cia|gloves come off finding|ssci|gloves come off mon|doj	executive|u.s. congress
emptywheel	2014-08-11T00:00:00	pervez musharraf|imran khan|tahirul qadri|nawaz sharif|nawaz|geo news|tahir ul qadri|musharraf|imran|qadri|sharif	pakistan|islamabad|canada	rangers|pat|pti|pakistan army|brigade|pakistan awami tehreek	ncaa
emptywheel	2014-08-10T00:00:00	al swearengen|swearengen|suck|coll|steve coll	libya|europe|baghdad|iraq|erbil	obama administration|isis|friedman unit'|war	kurdish|decade|syrians|kurds
emptywheel	2014-08-08T00:00:00	jim white|robert caruso	pentagon|jordan|mahmour|turkey|erbil|iraq	comp air|times|isis' gwer|> tent|the pentagon|islamic state|new york times|hawker beechcraft king|cessna	kurdish|hellfire
emptywheel	2014-08-08T00:00:00	flynn|bin laden|lessons learned|mike flynn	ukraine|capitol hill|iraq|syria	islamic state of iraq|al-qaeda|defense intelligence agency	islamic|western|iraqi army
emptywheel	2014-08-07T00:00:00	mohammad nayab|greene|gulab khan|army times|harold j. greene	west point|afghanistan|iraq	"taliban|post|national defense university|new york times|nato|assistant secretary|combined security transition command-afghanistan|washington post|tarin kowt|army ( acquisition , logistics and technology|uruzgan province|cstc-a|bilateral security agreement"	afghans|british|german|afghan|western
emptywheel	2014-08-06T00:00:00	pete hoekstra|amash|justin amash|fox|brian ellis|pete|hoekstra|ellis|saxby chambliss|max cleland|mike rogers	michigan	syrian christians|mi republicans|al qaeda|planned parenthood|republican congressmen|mi	arab-american|qaeda|world cup|islamic|palestinian|gitmo
emptywheel	2014-08-05T00:00:00	mcchrystal|conor friedersdorf|keith alexander|david petraeus|bob gates|george bush|jonathan bernstein|executive privilege|michael hastings|stanley mcchrystal|micah zenko|john brennan|michael leiter|michael flynn|brennan|petraeus|admirals obama	afghanistan	national intelligence dennis blair|office|george w.b|national security|bloomberg view|cia|national counterterrorism center	presidency's|natsec
emptywheel	2014-08-05T00:00:00	keith alexander|mike rogers	fort meade|maryland	nsa's information assurance division|capitol hill	cybercommand
emptywheel	2014-08-05T00:00:00	harold greene|camp qargha|afzal aman|ghulam saki|michael yon|yon|der spiegel	kabul|afghanistan|green|germany|brussels|qargha	khaama press|july green|since qargha|google|the times|afghan national army officer academy|the washington post|ana|defense ministry|new york times|afghan national security forces|nato	british|german|afghan|u.s. army|western|nato-led
emptywheel	2014-08-04T00:00:00	jim|shakeel afridi|murillo|creative associates|afridi| murillo	san jose|costa rica|cuba	usaid|hiv|ap	cuban|cubans
emptywheel	2014-08-03T00:00:00	john napier tye|david cole|cole|leahy|john brennan|patricia wald|patrick leahy|surveillance costs|brennan|monitor all	georgetown	nsa|director of national intelligence counsel bob litt|freedom|new america foundation|pclob|can congress|fbi|dc circuit court|ic|usa freedumber|hrw|human rights watch|prism|president's review group|fisa amendments act|protect america act|new american foundation|senate judiciary committee|nation|section|usa freedom act|senate intelligence committee|committee|aclu|eo|call detail record	congressional|naf|internet
emptywheel	2014-08-01T00:00:00	 sure|john brennan|brennan	pennsylvania	pentagon|ig|twin towers|cia|cia directors|rdi|ssci	senator feinstein
emptywheel	2014-08-01T00:00:00	goodluck jonathan|laurie garrett|garrett|red cross|sheik umar khan	sierra leone|guinea|liberia|nigeria|abuja|africa|atlanta|lagos	were ebola|kaiser foundation|thomas w. geisbert|creative commons|boston university school of medicine|world health organization|ebola|boko haram islamist|samaritan's purse	muslim|christian|nigerian|african|western|filovirus
emptywheel	2014-07-30T00:00:00	hill|dick cheney|abu zubaydah|khalid sheikh mohammed|ambassador|ambassadors|darryl johnson|powell|colin powell|chris hill|zubaydah	pakistan|east asia|north korea|thailand|iraq|geneva conventions|south korea|poland	director of central intelligence|senate intelligence committee|state department|ap|state|cia|secretary of defense|cia's|national security adviser|national security agency	al-qaida
emptywheel	2014-07-30T00:00:00	reagan|ronald reagan	gaza|beirut|lebanon|israel	 tanks and military vehicles|u.s. state department|defense department|defense assistance agreement|conventional arms transfer policy|reuters|un| executive force|cnn|state department|unrwa|house foreign affairs committee|united nations|hamas|reagan administration|jabalia elementary girls school	gaza-based|israeli|palestinian|palestinians
emptywheel	2014-07-29T00:00:00	john roberts|barack obama	usa	nsa|usa freedom|intellectual property|western union|cia|specific selection term|section	leahy|fisc
emptywheel	2014-07-29T00:00:00	patrick leahy|pat leahy	fbi|usa	nsa|senate judiciary committee|usa freedumber|federal bureau of investigation	section
emptywheel	2014-07-29T00:00:00	karzai|ahmed wali karzai|ghani|hamid karzai|hashmat karzai|ashraf ghani	kandahar|karz|afghanistan|virginia|eid	hashmat khalil|washington post|post|the post|reuters|new york times|eid al-fitr muslim|asia security group	afghans|afghan|toyota
emptywheel	2014-07-28T00:00:00	fiscal year	afghanistan|syria	scip|operational verification of reliable logistics oversight database|ansf|ξ seriously|security cooperation information portal|sigar|dod|special inspector general|afghan national security forces|national defense authorization act	afghans|afghan
emptywheel	2014-07-28T00:00:00	joe lieberman|victor restis|ungar|dennis ross|hugo chavez|dagan|restis|fran townsend|rami ungar|otto reich|richard dearlove|apuzzo|meir dagan|matt apuzzo	iran	uani|mossad|united against nuclear iran|treasury|doj	mideast peace|british|israeli|greek|iranian
emptywheel	2014-07-26T00:00:00	porter goss|mcdonough|dianne feinstein|ken dilianian|michael hayden|mark mazzetti|george bush|george tenet|tenet|george|obama chief|michael morell|john o. brennan|abu zubaydah|jose rodriguez|binyam mohamed|denis mcdonough|cofer black|brennan|john mclaughlin|black	northern virginia	staff ξ'|senate intelligence committee|counterterrorism czar|ibn sheikh al-libi ξ|c.i.a.|office of director of national intelligence|cia|cia director|ξ central intelligence agency's	counterterrorism director|qaeda
emptywheel	2014-07-25T00:00:00	assistance directorate|hillary clinton|mohammed bin nayef|clapper|john brennan|james clapper|king abdullah|brennan|republican guard|anwar al-awlaki	defense|iran|kingdom|riyadh|saudi arabia	information|nsa|moi|information paper|national security|cia|technical cooperation agreement|saudi moi third party|tca|third party sigint|tad|interior ;|aqap|third person|interior's|kingdom's ministry|ministry of interior's technical affairs directorate	jecor|saudis|intercept|saudi aramco|saudi
emptywheel	2014-07-24T00:00:00	kohlmann|james cromitie|david cole|samuel rascoff|hussain|williams|mirza|rascoff|najibullah zazi	maqsood|budapest|europe|islam|aleppo|denver|ashland|new york|iraq|syria	fbi|taliban|ξ treasury|hrw|treasury|bank of america|holy land foundation	european|europeans|internet|doj
emptywheel	2014-07-24T00:00:00	khalid al-midhar|chelsea manning|obama's|edward snowden	libya|qaeda|salon|syria	fbi|nsa|commission|national security agency	hazmi
emptywheel	2014-07-24T00:00:00	abu zubaydah|rahim al-nashiri|joanna trzaska-wieczorek|zubaydah	uk|strasbourg|poland	senate intelligence committee|human rights|cia|stare ξ kiejkuty|european court of human rights	european convention|polish
emptywheel	2014-07-23T00:00:00	fallows|john mecklin|mecklin|postol|ted postol|james fallows|richard lloyd	west bank|gaza|gaza strip|israel	wikimedia commons|for iron dome|national public radio|washington post|bulletin ξ|post| dome|iron domes|atomic scientists|hamas|iron dome	israeli|israel-palestine|palestinians|mit-based
emptywheel	2014-07-23T00:00:00	james clapper|spencer ackerman|john kerry	buk	netroots nation|ministry of defense|office of director of national intelligence	russians|ukrainians|ukrainian
emptywheel	2014-07-21T00:00:00	trevor aaronson	toledo	fbi|al jazeera english|terror factory|human rights watch	muslim
emptywheel	2014-07-21T00:00:00	full ginsburg|netroots nation|john brennan|kerry|john kerry	michigan|iran|russia|ukraine|buk|kiev|afghanistan|california|yemen|new york|iraq|syria	washington post|state of the union|u.s. ξ embassy|national security caucus|cnn	malaysian|sa-11|russians|ukrainian
emptywheel	2014-07-17T00:00:00	jha|snowden's|francis|rajesh jha|james francis	uk|ireland	department of justice|nsa|microsoft vice|mutual legal assistance treaties|microsoft|stored communication	brits|english
emptywheel	2014-07-16T00:00:00	james lockhart-smith|marcos troyjo|vladimir putin|putin|narenda modi	rio de janeiro|latin america|south africa|maplecroft|new york|havana|argentina|brazil|russia|ukraine|moscow|germany|india|lourdes|shanghai|cuba|china	dilma|new development bank|briclab center|international monetary fund|dilma roussef|columbia university|brics|world bank	european|cuban|world cup|sigint|putin's
emptywheel	2014-07-15T00:00:00	will pitts|brahm resnik|y camp|adam kwasman|kwasman	arizona republic|mt. lemmon|arizona|marana	watch brahm resnik|rite of passage| bus|ymca|arizona state legislature	murietta
emptywheel	2014-07-15T00:00:00	jack lew|alan grayson|keith alexander|dianne feinstein|kenneth bentsen|alexander|michael chertoff	virginia|wall street|ashburn	nsa|homeland security|high frequency trading|sifma|securities industry and financial markets association|treasury department|main street america|national security agency|senate intelligence committee|department of homeland security|senate intelligence|chertoff group|quantum dawn|cybersecurity information sharing act|treasury|industry	secretary
emptywheel	2014-07-14T00:00:00	david petraeus|michael barbero|maliki|nuri kamal	iran|afghanistan|baghdad|iraq	quds force|and general dempsey|times|us sees risks|new york times	shiite|sunni|american-led
emptywheel	2014-07-14T00:00:00	keith alexander|david albright|joseph|wippl|chief joseph wippl|lake|die zeit|vladimir putin|jochen bittner|eli lake	iran|europe|canada|dresden|new zealand|pakistan|russia|australia|east germany|germany|berlin|britain	fbi|eu|bundesamt f�_r verfassungsschutz ξ|bfv|five eyes|aq khan|cia|kgb|european union|sixth eye	qaeda|c.i.a.|germans|pakistani|mexican|german|chinese|european|afghan|third world'|ttip
emptywheel	2014-07-11T00:00:00	james prigoff|islam|mohammed raghead|gill|wiley gill	sacramento|boston|chico	fbi|federal government|ca|sar|chico police department	cpd|suspicious activity reports|intercept
emptywheel	2014-07-11T00:00:00	aimal faizi|karzai|jan kubis|mr. abdullah|hamid karzai|ashraf ghani|faizi|anand gopal|abdullah abdullah|ghani|perhaps abdullah|jim bourg|abdullah|kerry|john kerry	kabul|afghanistan|living	reuters|new york times|united nations	afghan|good men among|un
emptywheel	2014-07-10T00:00:00	hakimullah mehsud|azam khan|khan	pakistan|bannu|miramshah|north waziristan|miranshah	ttp|taliban|washington post|express tribune	pakistani|gulf|uzbek
emptywheel	2014-07-10T00:00:00	colleen mcmahon|judge|john brennan|vaughn index|judge mcmahon|mcmahon	aclu	second circuit|government's|foia|nyt|ξ petition	circuit|government
emptywheel	2014-07-09T00:00:00	agha saeed|nihad awad|awad|faisal gill|asim ghafoor|hooshang amirahmadi	surveillance|los angeles	muslim|first unitarian church|nsa|american muslim council|justice department|the intercept|eff|american iranian council|fisa|fbi|intercept ξ|office of the director of national intelligence|american muslim alliance|cair	intercept|muslim-american|internet|constitution
emptywheel	2014-07-08T00:00:00	eric holder|mohamed osman mohamud	syria|norway	fbi|strategic implementation plan|department of homeland security|justice department|undercover investigations of terrorist suspects|global counterterrorism forum's rabat memorandum|practical measures|legal framework|violent extremism|action plan against radicalization|federal bureau of investigation|national strategy|national counterterrorism center	europeans|u.s. attorneys
emptywheel	2014-07-08T00:00:00	mohaqeq|mohammad mohaqeq| long|mr. nuristani|abdullah abdullah|ghani|kerry|abdullah !|abdullah|ashraf ghani|john kerry	kabul|afghanistan	independent election commission	afghan
emptywheel	2014-07-07T00:00:00	judge royce lamberth|policy directive|lamberth|dempsey|james dempsey	mexico|aclu|pclob	center|fbi|epic|see presidential policy directive' signals intelligence activities|fisa court of review|center for democracy and technology|cdt|intelligence committee|national security studies|patriot act|section|fisa	board's|section 702|re sealed case|board
emptywheel	2014-07-07T00:00:00	bresson|kevin harpham|amanda miller|frazier glenn miller|paul bresson|frazier glenn|miller|glenn miller|mcelvey	nevada	foreign terrorist organizations|fbi|imo|waffle house|jerad	mlk|african americans|beeb|british|islamic|doj
emptywheel	2014-07-06T00:00:00	edward snowden	wapo|cia	fbi|nsa|nyt ξ|nyt|pclob|civil liberties oversight board|administration	post
